id,pred
20981,0.9830073045362002
20982,0.9340465816222118
20983,0.7422927056720321
20984,1.0
20985,0.9087197136098223
20986,0.8262292778007521
20987,1.0
20988,1.0
20989,0.726187000268937
20990,0.7701157066971288
20991,0.8821636684615699
20992,0.8770386374489854
20993,0.9242125451591513
20994,0.9951683254786083
20995,1.0
20996,0.9671830937238014
20997,1.0
20998,1.0
20999,0.8582328156498202
21000,1.0
21001,1.0
21002,0.5406534540937452
21003,0.7810082660454473
21004,1.0
21005,0.942140836341117
21006,1.0
21007,0.9409086747668807
21008,0.7486343956675972
21009,0.9905185009915625
21010,0.7563595876370126
21011,1.0
21012,0.9916568849448011
21013,1.0
21014,1.0
21015,1.0
21016,0.5869473254224428
21017,0.9542038712621288
21018,0.8233628883053968
21019,1.0
21020,1.0
21021,0.9130234207665959
21022,1.0
21023,0.7062813396147085
21024,0.9892387465193588
21025,1.0
21026,0.9531218631003465
21027,0.9741469067238523
21028,1.0
21029,1.0
21030,0.9525027371806958
21031,0.9936864873462579
21032,0.5146630939270738
21033,0.6237366329537019
21034,0.9436548136359992
21035,0.8819678889130015
21036,0.28940208092532016
21037,0.6446119021864088
21038,0.6061986992302342
21039,0.5359754527478787
21040,0.7034016159937135
21041,0.806257885970937
21042,0.949676249178622
21043,0.8016827981638885
21044,1.0
21045,0.9159321766452841
21046,0.4375621228788747
21047,1.0
21048,0.9440936402545588
21049,0.13279161908159767
21050,0.35578024756611615
21051,0.8629289343815522
21052,0.6909389143282295
21053,0.9463047520388149
21054,0.7134817497241998
21055,0.5001630684362449
21056,0.7969094486641118
21057,0.5779575043741658
21058,1.0
21059,0.7540209050289618
21060,0.9933591600466201
21061,1.0
21062,0.950838372991203
21063,0.1636183636952038
21064,0.7992288374538723
21065,0.6384874288364693
21066,1.0
21067,0.9399516903156059
21068,0.6455423320168757
21069,1.0
21070,0.46261072893167743
21071,0.8328193717533464
21072,0.9131453294646924
21073,0.6222308415557877
21074,0.8547403026617013
21075,0.5891433844170646
21076,0.9678038318961232
21077,0.624320129730233
21078,0.02257851884303537
21079,0.06811407153546419
21080,0.40433491087598944
21081,0.18979263125300602
21082,0.022876688249725087
21083,0.08096214260212227
21084,0.0
21085,0.0018411385819568152
21086,0.07053997747903583
21087,0.041354813050786476
21088,0.09969313581556556
21089,0.09517648372736287
21090,0.30502861736689635
21091,0.21335181483109275
21092,0.0
21093,0.3408893358140882
21094,0.5918879367116563
21095,0.038906826888729415
21096,0.026401417965184838
21097,0.2230011450636121
21098,0.027798480923655042
21099,0.1804538977418648
21100,0.169698803381273
21101,0.0
21102,0.14862652131555631
21103,0.0
21104,0.5040080236890732
21105,0.0922516752425046
21106,0.13884271355930702
21107,0.3680983616770149
21108,0.17524071704727948
21109,0.0
21110,0.001634477008639515
21111,0.0
21112,0.7729119798295744
21113,0.41466077262857315
21114,0.024722606453943523
21115,0.2928887544464127
21116,0.0
21117,0.0903810239405173
21118,0.034284050136007604
21119,0.06625634743395113
21120,0.04297198747816863
21121,0.09794481239161411
21122,0.18364396159269214
21123,0.0710027409368269
21124,0.738172133692966
21125,0.7887719763354255
21126,0.8584500773869517
21127,0.39715381970054964
21128,0.7243086666402361
21129,0.6785496252190945
21130,0.5746350891230325
21131,0.7036396222257615
21132,0.8188730723426412
21133,0.8295219637311824
21134,0.7218488255019402
21135,0.9287252513085844
21136,0.871137982879683
21137,0.36410350126002294
21138,0.9249433099694356
21139,0.9549795807205507
21140,0.1649596919778797
21141,0.5172349589564873
21142,0.8526972426654352
21143,0.560624590285414
21144,0.8325530910390289
21145,0.8840299806752625
21146,0.6651893646763323
21147,0.9786111141922127
21148,0.5683744040934151
21149,1.0
21150,0.9038923621115795
21151,0.9726096600267655
21152,1.0
21153,0.88185265270723
21154,0.2420520289453834
21155,0.8293926630138113
21156,0.7688235272437833
21157,1.0
21158,1.0
21159,0.739727514565008
21160,1.0
21161,0.6341723783578332
21162,0.8609811853745132
21163,0.8778335371993862
21164,0.6732334701026457
21165,0.7697109091215981
21166,0.3316532652268724
21167,1.0
21168,0.6508840918609591
21169,0.716963847867214
21170,0.553518230773775
21171,0.27176924767229116
21172,0.4551451391345119
21173,0.3084843850924587
21174,0.2728849759361224
21175,0.5210536899546389
21176,0.378759526477838
21177,0.6010450814129057
21178,0.4796948910949471
21179,0.697401044531711
21180,0.48662347956921637
21181,0.23804953271914414
21182,0.815713114306907
21183,0.814871458216242
21184,0.10287994081299237
21185,0.1897084233463521
21186,0.5067030144485053
21187,0.3575045660092272
21188,0.7490780041915007
21189,0.5922235243501525
21190,0.1523884537863174
21191,0.5412232920763648
21192,0.3382713773055257
21193,1.0
21194,0.4165212294931408
21195,0.6652883664030429
21196,0.8827470824511912
21197,0.6423443876109068
21198,0.16750462227214183
21199,0.3123488341236627
21200,0.2209478696204664
21201,0.9765148156256178
21202,0.8669367128341847
21203,0.31211107342934163
21204,0.7734250248415658
21205,0.20140817936575967
21206,0.5079504374631846
21207,0.5511224779578403
21208,0.2996965080453683
21209,0.5755353832591089
21210,0.3579506134968847
21211,0.49763435877039053
21212,0.3817143921643744
21213,0.5918174460608551
21214,0.09387500406465715
21215,0.2879684234496714
21216,0.2812744004050141
21217,0.2748999288821664
21218,0.23836598050600805
21219,0.40889430889295003
21220,0.3199771800691499
21221,0.4287290763458425
21222,0.765019124598773
21223,0.378930677983969
21224,0.17681787172577138
21225,0.5637168061385657
21226,0.5771408256792051
21227,0.07318126667056433
21228,0.10902141726375089
21229,0.5630438268333378
21230,0.32772679583261033
21231,0.4558889910483441
21232,0.314086570116011
21233,0.2654845326470454
21234,0.32309119145996323
21235,0.35524152183314567
21236,0.7652415156400462
21237,0.2535565232938369
21238,0.5119416836539242
21239,0.5683687399328614
21240,0.3824375755820732
21241,0.08447189985841627
21242,0.4386284059245436
21243,0.44473412872667994
21244,0.8996346635096267
21245,0.6250916395294339
21246,0.31819659438689096
21247,0.8015477284601182
21248,0.13981906944013311
21249,0.32595129471914064
21250,0.424138694811042
21251,0.4553784565326265
21252,0.437215757306898
21253,0.33369271185098653
21254,0.45239906487324905
21255,0.3732341053086067
21256,0.09037301582705345
21257,0.24954685246724512
21258,0.19890658436908307
21259,0.05637379686815597
21260,0.29288775690401975
21261,0.349651911301336
21262,0.3603570773638522
21263,0.2421824349471849
21264,0.7373317486052862
21265,0.5500260955447674
21266,0.09130312779880763
21267,0.7441255319666363
21268,0.8264673183805211
21269,0.018491439805389184
21270,0.05858494214139104
21271,0.583962208590559
21272,0.16136269132196968
21273,0.5090506737740484
21274,0.3913648398403035
21275,0.11386840130146222
21276,0.5814684082130885
21277,0.10445553464790266
21278,0.8512862974323339
21279,0.2560448892902818
21280,0.6900635872526046
21281,0.861254204382915
21282,0.547123405633707
21283,0.015632843340595136
21284,0.28855711625612396
21285,0.16935170702474456
21286,0.9842364611004055
21287,0.8090219757184536
21288,0.18022378971710476
21289,0.8983032661637343
21290,0.1238681312336676
21291,0.4320109530529334
21292,0.5557026210240955
21293,0.22443150004242154
21294,0.2542407675504403
21295,0.26034033943722734
21296,0.7330059380334925
21297,0.2255938116532114
21298,0.7536775024542338
21299,0.7045401996859261
21300,0.5497407210625639
21301,0.40036041145722895
21302,0.7771457394058094
21303,0.9535257660051629
21304,0.8330674592768307
21305,0.8814484564677598
21306,0.9105086735512297
21307,0.44657256257126654
21308,0.9803651448914117
21309,1.0
21310,0.31502424533893914
21311,0.46785422341893307
21312,0.9175949090191252
21313,0.6743759521319861
21314,0.9124443246699968
21315,0.4522778299804821
21316,0.46920943883199656
21317,0.6867637130940597
21318,0.3819667590602629
21319,0.7118004727343968
21320,0.6526426436553174
21321,0.9199336076291905
21322,0.9860157183028049
21323,0.9192313043172049
21324,0.328552296545063
21325,0.6660067404706149
21326,0.490962063054313
21327,1.0
21328,1.0
21329,0.6736534082134638
21330,0.978146716264201
21331,0.31698997288501085
21332,0.8842554602862377
21333,0.9241487612415507
21334,0.7286343048671347
21335,0.8361006683882157
21336,0.7474096880138174
21337,0.7952586280871539
21338,0.6760778712729217
21339,0.09314187290061729
21340,0.14552449400696899
21341,0.15146260940062348
21342,0.24729397020968819
21343,0.37165184909929433
21344,0.3099304714984464
21345,0.5125681797201868
21346,0.5065638802241892
21347,0.125995929459723
21348,0.8026800796725337
21349,0.6255858461947632
21350,0.0766883668313759
21351,0.1737967991650729
21352,0.5305587107095826
21353,0.15737435891562612
21354,0.6809570280888955
21355,0.6183778428466326
21356,0.04823729353696676
21357,0.6251478503040006
21358,0.1344405055703456
21359,0.8665327950009506
21360,0.3949188668112993
21361,0.5577892469564167
21362,0.93324729184077
21363,0.42286122415447763
21364,0.06641131936935152
21365,0.14131218468430187
21366,0.08610867935688646
21367,0.9810547234539784
21368,0.9700774965220448
21369,0.1473380659419918
21370,0.6547897101370742
21371,0.06608790931522918
21372,0.26136501402900875
21373,0.4214619043130113
21374,0.19216752479377366
21375,0.25195842198798574
21376,0.23835385814550752
21377,0.5569493001083796
21378,0.22736486407299106
21379,0.381135601778056
21380,0.6014105583515869
21381,0.7866629021836695
21382,0.8626635980374538
21383,0.6551033684058895
21384,0.9332140904710016
21385,0.9556919289068405
21386,0.2612086535276009
21387,0.9153311678874747
21388,1.0
21389,0.08603218327175881
21390,0.318698732036745
21391,0.8852977528059166
21392,0.47380311964356114
21393,0.8419876993877594
21394,0.7168150258842729
21395,0.3067549545711472
21396,0.8151720928211362
21397,0.3561599346294061
21398,0.9808615392696813
21399,0.602907071054865
21400,0.9618619278477359
21401,1.0
21402,0.8443267033307121
21403,0.09930115648079046
21404,0.5769185780383238
21405,0.39278320370225955
21406,1.0
21407,1.0
21408,0.5642635843906384
21409,0.9951529238692411
21410,0.38868358246025825
21411,0.8164082202385206
21412,0.8984914845935471
21413,0.565953203332637
21414,0.6909250314868833
21415,0.4274356662802182
21416,0.9124922932415969
21417,0.47055759058704605
21418,0.6967783893686933
21419,0.8884072307739367
21420,0.8535769337943969
21421,0.7092803213981451
21422,0.9558961686590355
21423,0.9503602812228577
21424,0.3942740347825509
21425,0.9660762014462831
21426,0.9481999535714742
21427,0.13722796003300264
21428,0.42331554009062383
21429,0.8444582038048054
21430,0.6063107339905675
21431,0.9249884558684269
21432,0.8354950157579696
21433,0.4771630119213264
21434,0.9013468621167157
21435,0.5542577887701188
21436,1.0
21437,0.6069065821064584
21438,0.959608193004584
21439,1.0
21440,0.9140965558870983
21441,0.17890203030333587
21442,0.734024618377356
21443,0.6609137291379257
21444,1.0
21445,0.9794375241194346
21446,0.7208574925794089
21447,1.0
21448,0.43010729889234844
21449,0.8581635470914856
21450,0.9564346108323354
21451,0.7334408963711142
21452,0.7371167356402534
21453,0.6446165432940977
21454,0.8958831028267848
21455,0.6592522632372966
21456,0.6701591074734321
21457,0.7109491016829879
21458,0.5949257562999489
21459,0.7844650836329815
21460,0.7965646781681276
21461,0.14817864625086283
21462,0.8388865471881541
21463,0.8751051836325184
21464,0.21678526030544953
21465,0.1729915411655306
21466,0.7930441662054682
21467,0.31648974284353704
21468,0.8339029733948279
21469,0.5538154941462988
21470,0.22064812501037395
21471,0.689863649632232
21472,0.3209754204851971
21473,0.9017413020946893
21474,0.6058435069255432
21475,0.8376857106635905
21476,0.8740911473519197
21477,0.76542819341311
21478,0.10452922773014767
21479,0.39250938177404815
21480,0.26556658723382703
21481,0.973338849423326
21482,0.9641600321922054
21483,0.4656941264154896
21484,0.8848971705443917
21485,0.18801474699398515
21486,0.6358904901223024
21487,0.8134719816141154
21488,0.46867399257414416
21489,0.48038464931943337
21490,0.5123381959644085
21491,0.7830520281690936
21492,0.38170189187397047
21493,0.6967932627186413
21494,0.5610258908246781
21495,0.8030625555852371
21496,0.7576938221495689
21497,0.21240484449637023
21498,0.8650564281539991
21499,0.8450026534447757
21500,0.10049482626275513
21501,0.1943297873291656
21502,0.6884648842472603
21503,0.3733017668721096
21504,0.7147978666970927
21505,0.48631257014312423
21506,0.16217714826061483
21507,0.7679931584091884
21508,0.19785772662622858
21509,0.8510106672335814
21510,0.514216677278108
21511,0.7802314958054505
21512,0.9551713752593113
21513,0.6815713438174228
21514,0.06949551724550465
21515,0.3669448673356966
21516,0.3955635173015029
21517,1.0
21518,0.9180731437885501
21519,0.3767315821384832
21520,0.8902928249744407
21521,0.1621334322415619
21522,0.514591695861099
21523,0.6958698842141621
21524,0.37790067506924524
21525,0.5022146408946737
21526,0.5292280719692203
21527,0.8035581395050563
21528,0.310082019137473
21529,0.5137561217647062
21530,0.8286899684343436
21531,0.6255318752449829
21532,0.05879504652073449
21533,0.8075129080280937
21534,0.8800721375724875
21535,0.0017462555378440492
21536,0.029475164916432803
21537,0.645982663480139
21538,0.17894677753168822
21539,0.6498274924664232
21540,0.4258705416582727
21541,0.05793155627197069
21542,0.6479652212845364
21543,0.09141190505872109
21544,1.0
21545,0.38180594074726204
21546,0.7388317172635172
21547,0.9325795413928529
21548,0.6099595741306417
21549,0.00575607651125409
21550,0.23211751131229358
21551,0.1759814637031895
21552,0.9559317445620035
21553,0.975742495630658
21554,0.24643482519259818
21555,0.9183563677489763
21556,0.14977852042509418
21557,0.41900008027340285
21558,0.6790607370809812
21559,0.2733768242810584
21560,0.31525350091124377
21561,0.23523835134913929
21562,0.700146902110234
21563,0.24322774316211165
21564,0.8516008276848069
21565,0.8019190319679159
21566,0.1597765792709605
21567,0.8496651721457315
21568,0.9394898412635011
21569,0.0473456401289276
21570,0.17194756959862945
21571,0.7561375677451562
21572,0.2578848811553481
21573,0.7897551074142201
21574,0.5555505836402256
21575,0.10984779435763281
21576,0.7104438213463892
21577,0.25306347630348136
21578,1.0
21579,0.47908548676665375
21580,0.8702965074958177
21581,0.9280070519012612
21582,0.6976826956054961
21583,0.025005105694366057
21584,0.3171118983632728
21585,0.2974624414506582
21586,0.9973756108246086
21587,0.9942454340613074
21588,0.3098387892572456
21589,1.0
21590,0.2566939986157697
21591,0.585346359620985
21592,0.7382338797023728
21593,0.3821636918694559
21594,0.534074693477858
21595,0.3629664418396044
21596,0.8945057370846811
21597,0.292563804020209
21598,0.3296433590148437
21599,0.013162783855763291
21600,0.640211357783249
21601,0.6453010201896602
21602,0.0
21603,0.03299721821268406
21604,0.403836989636515
21605,0.1280055734173777
21606,0.5104712267503329
21607,0.18383364238474587
21608,0.0
21609,0.3931219598526036
21610,0.00045437178275874526
21611,0.6798641375921781
21612,0.11970494568332027
21613,0.4362568104670021
21614,0.6903566845169098
21615,0.2005800431046845
21616,0.0
21617,0.07579012492152062
21618,0.0317948226964997
21619,0.8123708985704566
21620,0.868952314763804
21621,0.059915712473495183
21622,0.6744392248441257
21623,0.07260082369455526
21624,0.19528024263680988
21625,0.23461946024040387
21626,0.046735968706167086
21627,0.1742230915527147
21628,0.24323503571577465
21629,0.3029197356136726
21630,0.11358466236901385
21631,0.05947683638566831
21632,0.698843013362493
21633,0.6817816949395872
21634,0.0
21635,0.03804845672819461
21636,0.5300363078649029
21637,0.07228703375009356
21638,0.634192277672948
21639,0.27197031568837526
21640,0.011416419652456607
21641,0.46922596582022974
21642,0.041772757374911595
21643,0.7900906181833403
21644,0.25104364132786505
21645,0.5710523721132947
21646,0.8229293314186804
21647,0.4227576947851408
21648,0.0
21649,0.06521098649471205
21650,0.05545199303487204
21651,0.8929520400071241
21652,0.8768597358007025
21653,0.19156034568830735
21654,0.8049573257189917
21655,0.08031901192610533
21656,0.2431827605350116
21657,0.4569267963795392
21658,0.17690607028583333
21659,0.1481624678040364
21660,0.2311440502385178
21661,0.5003768777383828
21662,0.0674616197223085
21663,0.9661254823032356
21664,1.0
21665,0.20586601611832656
21666,0.4079370124024809
21667,0.9600340111528398
21668,0.6935584300100002
21669,0.9422007322494172
21670,0.8679342203362246
21671,0.5204989728084607
21672,0.8475754022221852
21673,0.6396505369027943
21674,0.9811703113351542
21675,0.7517325483829411
21676,1.0
21677,1.0
21678,0.893244578633897
21679,0.22660049064816512
21680,0.7807678256900161
21681,0.6457800172223583
21682,1.0
21683,1.0
21684,0.7792621238705818
21685,1.0
21686,0.5283516056820574
21687,0.894110817720737
21688,0.9740688010343399
21689,0.7938903194361353
21690,0.7838731229461049
21691,0.7844459999502582
21692,0.9154137019539139
21693,0.7495630558434074
21694,0.5433071094509229
21695,0.022848820127163216
21696,0.06089067236315879
21697,0.36264940520521216
21698,0.0510021718018283
21699,0.3306976370815742
21700,0.265594444549336
21701,0.0
21702,0.43464322400152644
21703,0.0
21704,0.6560172098297802
21705,0.17180369674811838
21706,0.3532587361517816
21707,0.7189560107224328
21708,0.2696147410689357
21709,0.0
21710,0.06737337038876517
21711,0.0034111873027274538
21712,0.7370005867060309
21713,0.7611324961771424
21714,0.06155088681968772
21715,0.5482511438592663
21716,0.06945502986717517
21717,0.20760813020791746
21718,0.1541377516923661
21719,0.01226619269316459
21720,0.11889413416013353
21721,0.0839664953402949
21722,0.3476881742958738
21723,0.060977388666873925
21724,0.0006324983921686365
21725,0.0
21726,0.4585097284207823
21727,0.07495374228652582
21728,0.47330352950599297
21729,0.22331384734491494
21730,0.0
21731,0.17187436179982998
21732,0.026111460058286934
21733,0.6782991001009167
21734,0.14465629062158536
21735,0.38245095983770355
21736,0.5669589946871466
21737,0.3054534213108454
21738,0.0
21739,0.02865579473101941
21740,0.0
21741,0.7184699724679122
21742,0.6085904469956233
21743,0.08511657297921688
21744,0.47607988583204996
21745,0.012728626281518135
21746,0.2681520787839062
21747,0.24286319992434718
21748,0.050327266465534745
21749,0.14964334682485492
21750,0.1765914373343302
21751,0.2600289224623603
21752,0.081124569036734
21753,0.7748370810026813
21754,0.9737154580835952
21755,0.8786829496333648
21756,0.9888215654126484
21757,0.9117847266488406
21758,0.7659529309958653
21759,0.9294608473730078
21760,0.8456930514592302
21761,0.9535426022694156
21762,0.9766797971243997
21763,1.0
21764,1.0
21765,0.994021178754249
21766,0.47293102687367905
21767,0.9051336583039415
21768,0.7978996280612314
21769,1.0
21770,1.0
21771,0.9365078854589495
21772,1.0
21773,0.7063818115003553
21774,0.9551095225881794
21775,1.0
21776,0.9418302832145091
21777,0.8662204867618113
21778,0.8092742050539257
21779,1.0
21780,0.8060799699583403
21781,0.9709096283842706
21782,0.6935294171095492
21783,0.9730824179306866
21784,0.8573732525891508
21785,0.6316165199824553
21786,0.7947168783049054
21787,0.6209928333319061
21788,1.0
21789,0.8365584690506678
21790,1.0
21791,1.0
21792,0.9531159160759408
21793,0.2933932489412951
21794,0.8350030523221575
21795,0.7014156414049766
21796,1.0
21797,1.0
21798,0.7450198393672606
21799,1.0
21800,0.5396305965874117
21801,0.9462559300976829
21802,0.98402792118419
21803,0.7823809341863417
21804,0.8568015488770766
21805,0.8299406075455931
21806,0.9720456635851052
21807,0.7940701533553302
21808,0.05072963824535459
21809,0.39806412853609663
21810,0.2166169753240657
21811,0.03566595645335031
21812,0.3833163345835808
21813,0.10090353076735253
21814,0.7346005066286766
21815,0.1858867400481067
21816,0.4546218358507465
21817,0.6196937148165168
21818,0.30837715683035255
21819,0.0
21820,0.12031623821023313
21821,0.1885290323518313
21822,0.8873814054801595
21823,0.663035716055162
21824,0.19706396194158932
21825,0.5653408456757286
21826,0.05260447143984008
21827,0.278595660038638
21828,0.20349460865748195
21829,0.18899112705108817
21830,0.176255524474568
21831,0.16075852483451705
21832,0.391787446434512
21833,0.09738234308269755
21834,0.9015323432812802
21835,0.6979836392020509
21836,0.4549337623561506
21837,0.8090447925651991
21838,0.38434714054315516
21839,0.9440669256124934
21840,0.6172087889743921
21841,0.9563203583847641
21842,1.0
21843,0.9250063771629323
21844,0.23278854271120802
21845,0.7012803082364927
21846,0.4919896058140608
21847,1.0
21848,0.9769785664712103
21849,0.6313355271400081
21850,0.9563025974399241
21851,0.44709574113552225
21852,0.7818607872613185
21853,0.9463640841061776
21854,0.6936326094043879
21855,0.7864383140141934
21856,0.6148720555273952
21857,0.8555813260573268
21858,0.5931362177961631
21859,0.28293613308840737
21860,0.025415829532732373
21861,0.5188800734732697
21862,0.04683486113638123
21863,0.8140101593709143
21864,0.266374507770197
21865,0.6112677951856277
21866,0.8181106092160081
21867,0.3619695612797421
21868,0.0
21869,0.13074974436507833
21870,0.06800531924281616
21871,0.7843757049540464
21872,0.8774880302532261
21873,0.15029137247900948
21874,0.7066451502650126
21875,0.07475163070818178
21876,0.32712979231313727
21877,0.22981738020665005
21878,0.15420647033610918
21879,0.17346145711736802
21880,0.11801573078493596
21881,0.4617368390063233
21882,0.044106503838047956
21883,0.2889625598555247
21884,0.659694490585886
21885,0.30526817494570047
21886,0.817896170401809
21887,0.5985746987686612
21888,0.8490501698935837
21889,0.9309382802394496
21890,0.7352597548301594
21891,0.12601483240268607
21892,0.49906174485690546
21893,0.3893982375235713
21894,1.0
21895,0.9551105387892057
21896,0.4734719185813031
21897,0.9206846562259378
21898,0.14338553607339732
21899,0.6347377024576285
21900,0.8022269892843711
21901,0.5854865960633009
21902,0.5440058544861337
21903,0.5547310909118907
21904,0.7244493379809158
21905,0.3666665424709578
21906,0.8013787370770904
21907,0.39605055290664853
21908,1.0
21909,0.806772195680472
21910,0.9686153614637405
21911,1.0
21912,0.8674763181258724
21913,0.14058915216140697
21914,0.6520879617820315
21915,0.598206741751754
21916,1.0
21917,0.9708752685031932
21918,0.6403194672188868
21919,0.9840352554253327
21920,0.48350498234168526
21921,0.8826285840271473
21922,0.9532670873616998
21923,0.5258396467804491
21924,0.7475104607011008
21925,0.6179262143612594
21926,0.9259691713124979
21927,0.4708625694921643
21928,0.08304796439674146
21929,0.9306093175328297
21930,0.3849221484680706
21931,0.5483612850896282
21932,0.8190733604938839
21933,0.4895255637520135
21934,0.035834888220966185
21935,0.2620851281907251
21936,0.3142113787057292
21937,0.978808993352448
21938,0.9346518747584631
21939,0.4034357902065103
21940,0.7475752312255984
21941,0.14318019614956853
21942,0.30455029601432937
21943,0.5898565067779266
21944,0.2806052944529748
21945,0.5155971167620972
21946,0.4906198631869242
21947,0.6085335138104296
21948,0.33148980489970375
21949,1.0
21950,0.7842789173906582
21951,1.0
21952,1.0
21953,0.930042209386496
21954,0.2753802874826134
21955,0.7726014197700691
21956,0.6888820823509252
21957,1.0
21958,1.0
21959,0.6832795262070471
21960,0.9157073595332605
21961,0.40154183552813627
21962,0.9191410572465315
21963,0.9282022370568195
21964,0.6885934146349795
21965,0.8714153849455263
21966,0.7762375182773822
21967,0.9905259601745613
21968,0.5165757178058753
21969,0.06748874173393485
21970,0.3428489056695994
21971,0.5170873213088217
21972,0.1864163584731507
21973,0.0
21974,0.009171778146391071
21975,0.0
21976,0.6817342389304246
21977,0.6149932658655389
21978,0.041717828877348526
21979,0.4827393172272141
21980,0.1385588999870551
21981,0.1574200979321585
21982,0.07716019971093742
21983,0.0
21984,0.05523820194440118
21985,0.05807014279890216
21986,0.0977802721531586
21987,0.0
21988,0.7741904374176094
21989,0.9099486400146745
21990,0.6484382529727809
21991,0.0
21992,0.45594139570286607
21993,0.3668091257127487
21994,0.9808394054490528
21995,0.8919435011778788
21996,0.34151411369948287
21997,0.9262853656738407
21998,0.22794052907303897
21999,0.5913981572215156
22000,0.7423366505155824
22001,0.3665911610460199
22002,0.5689807404171258
22003,0.3511850745205801
22004,0.7422051233252681
22005,0.29831411216996645
22006,0.7271285571667937
22007,0.28652260765577087
22008,0.008907993809144088
22009,0.11582464330926237
22010,0.06840269333016918
22011,0.8192175929600877
22012,0.794009235303146
22013,0.08140835826389389
22014,0.6962854772739976
22015,0.05106606130226568
22016,0.18266286118811934
22017,0.25199874804270295
22018,0.11321602761527258
22019,0.18046851868353747
22020,0.282947148015764
22021,0.45287863155213487
22022,0.060764217053669564
22023,0.20319682770746256
22024,0.01008122422663614
22025,0.0
22026,0.029273747911979016
22027,0.6487868734137516
22028,0.7021336264432136
22029,0.04563473653698703
22030,0.4908818043506431
22031,0.04540677738535606
22032,0.15816369021180685
22033,0.16259083864551965
22034,0.1196154792092452
22035,0.13763064856642215
22036,0.16789023687572016
22037,0.21450024507069484
22038,0.04161144500326695
22039,0.0
22040,0.2548243070112764
22041,0.17207556115671108
22042,0.9766578132480637
22043,0.9256746731625498
22044,0.294606429749018
22045,0.8055519438128722
22046,0.10641578696865922
22047,0.41979696308837017
22048,0.5814400019836437
22049,0.13334491672927778
22050,0.2301965389748571
22051,0.20295862766137557
22052,0.6853299198758857
22053,0.11166347786592021
22054,0.9410133036792016
22055,0.8702809791297937
22056,1.0
22057,1.0
22058,0.8538570929404314
22059,1.0
22060,0.680644258199395
22061,0.9992148245188752
22062,1.0
22063,0.8834950617038989
22064,0.9308458589636965
22065,0.8321532328661012
22066,1.0
22067,0.9481325386792051
22068,0.3503368313449529
22069,1.0
22070,1.0
22071,0.4522834101092661
22072,0.9872830994558075
22073,0.3472312903558802
22074,0.7352924517526289
22075,0.8539520009397094
22076,0.46020301106849354
22077,0.6072130100042942
22078,0.48043961424826287
22079,0.8580075173288751
22080,0.5255442586199347
22081,1.0
22082,1.0
22083,0.5167202156123734
22084,1.0
22085,0.34773218831631314
22086,0.7253406200291489
22087,0.9109411789617535
22088,0.5722718889921471
22089,0.6723782012095938
22090,0.5678194896668847
22091,0.9443361770899479
22092,0.4927124032794207
22093,0.42713702263859304
22094,0.04174998900640424
22095,0.35066032850313794
22096,0.0
22097,0.058911270372074914
22098,0.07351019092099229
22099,0.0
22100,0.05458995481607132
22101,0.008541640503890245
22102,0.256787714051671
22103,0.0
22104,0.04015511615611658
22105,0.4337170442782104
22106,0.01557813406941918
22107,0.09997526242288768
22108,0.04782775577998778
22109,0.05126806649228631
22110,0.026294557089533988
22111,0.09287041194382313
22112,0.17878109862539
22113,0.026692724384370634
